Symbol,Final Weighted Rating,DCF,PEG,Dividend Payout Ratio,P/FV,Graham Ratio,Unweighted Rating
CARO,3.7384864200723165,1.234734259627732,6.599530289304565,0.008645795019660046,1.2478938874690628,1.822973667498106,5
CSTR,3.7242458541846624,1.0746931739250436,24.604924035273573,0.011776176861099488,1.090675675893439,2.240877661567246,4
UBA,3.7233703755246115,1.248438278936092,14.555253902575899,0.061684108210259055,1.191283231330771,1.8549860703865906,5
SBBX,3.7232747275216274,1.0002498761088443,9.101843595778142,0.013909851504150469,1.0930102245657007,2.0974088015273487,4
FULT,3.719597669422387,1.0059329435201727,10.087148829406772,0.03238869339443525,1.2171101403139644,1.900164928594179,5
PFLT,3.7098120394956364,1.412121403375857,44.54838422726896,0.10061782567724689,0.8732353435032998,2.051169766029225,4
SMMF,3.7023814514201425,1.2894973050597265,4.663739266631125,0.02208430059172225,1.345287057926091,1.9808117973954589,5
UBFO,3.7018521214391726,1.0263555180552713,14.053193094296857,0.031758306615100415,1.5199876883815568,1.9761184373807652,5
STC,3.69617587316536,1.5678751858748654,6.335771190488162,0.028273663849687408,1.3415161393057196,1.9867147244887913,4
ESSA,3.6920989197250487,1.4221459638269258,21.044489661890566,0.026391740542437928,0.8529533315743927,1.8746887394328204,4
GLAD,3.6882746156121162,1.0135578723290788,23.312844726943936,0.08635325025887827,1.141638622468215,2.178586473454111,4
FCF,3.685036780230916,1.139978532317188,12.037005640801297,0.028417042271505343,1.3131824932151772,1.8219806031026355,5
EFSC,3.6767973673059653,1.2410034826167504,3.6770636425137013,0.01418349554935898,1.3470231265531576,1.9467793466268282,5
AXS,3.6612575866451893,1.4080081943467768,29.51101360621169,0.028029208687038436,0.8829739964300196,2.102655765209516,4
EBMT,3.6600355253935244,1.2546509703397657,16.259777497399966,0.017545265585031573,1.1276437088912452,1.7679211549844283,5
BMTC,3.659975962631727,1.100355726119697,4.191540866684427,0.026318375000647997,1.2823047306508824,1.6890381707576656,5
CAC,3.653669073835604,1.0675664988881806,3.400680166581009,0.027716796836306953,1.4153818501948607,1.7309029489876486,5
RUSHA,3.6442901803720043,1.1629271161666301,3.1356865068481654,0.01087633912958624,1.4524576345005964,1.7669844172243423,5
UFS,3.6413482534866164,1.050252167021727,5.922559717314489,0.04781552596209185,0.9682272727272729,1.7514430840264736,4
LBC,3.635440639359611,1.1907181707798442,16.180173796245025,0.020426537686317574,1.0357433390727526,1.777675475987165,5
ITIC,3.6315415028141276,1.1232989318432356,0.8359108436043955,0.059463058193839534,1.5933779956313165,1.7561422643660893,5
CLDT,3.6270037047927337,1.0256900241131688,69.4485506974696,0.07366390766783866,1.1157473180854092,2.209069970130317,4
FPI,3.6221962434106887,1.0715385800881836,35.19594956927473,0.031116503675696818,0.6331192871221447,1.7825699136841462,4
HTBI,3.6149476543856474,1.1515081141608439,34.27835957152694,0.007332972356778848,1.0592234422444828,1.9241349334723648,5
FFWM,3.608933691176081,1.149171654481744,13.398206172600485,0.012304985724276735,1.1818128784154276,2.0239240361545736,4
WDR,3.6017513180270564,1.1903652786371373,4.107595899261561,0.06279638221294312,1.4625420294549245,1.8140311489169796,4
PLAY,3.600673512304142,1.050463628844614,4.869410826647971,0.006543921626699494,4.558752671044795,2.4207278147135423,5
CTB,3.5978168240664457,1.469360396730026,9.766287023579281,0.014655419492461982,1.1367456281506376,1.9951373545875806,4
RMR,3.597275644013341,1.8593090891028308,1.700732517593294,0.03009644900834935,2.616069481108871,1.669592618357631,5
BJRI,3.5916337275440116,1.093108708262818,7.3361700061549415,0.012033260060728085,2.863646322432627,2.294240256378014,4
APLE,3.5715690813751513,1.0,22.683663092291656,0.0748540660260493,1.0906299367398427,1.8357868509107498,4
KAMN,3.5706377673075753,1.4765917582554862,4.368919454733672,0.012569422954404752,2.1593335293160125,2.003658251619613,4
CTBI,3.569138941126152,1.4875857520761029,3.6940022021594703,0.032929840799564396,1.2956772474897786,1.742287714319469,5
RNR,3.5666922570643314,1.2180297266264963,2.0468691896382447,0.007345893591348417,1.3534244621039035,1.5878306240535633,5
AMNB,3.5654642087356114,1.3498385878771406,8.86068474752456,0.027609522927806114,1.2400801232756091,1.7077806329074763,5
ARNC,3.5647620855606634,1.5143634751994406,20.14606270298933,0.00410865635198272,2.95848925548079,2.2615611808247498,5
ARNC#,3.5647620855606634,1.5143634751994406,20.14606270298933,0.00410865635198272,2.95848925548079,2.2615611808247498,5
FANG,3.5636770989433875,1.029944901308556,10.256780832758446,0.008796155876313872,0.9610411985810249,2.0636447314633797,4
TRST,3.557584301841832,1.8943642694068419,23.013990726314972,0.031242478004869206,1.5689963716217348,1.6398136167545068,5
FCNCA,3.5574901336059295,1.1078685092386094,0.35126987987367114,0.0031418329246831423,1.6097179905855359,1.7394782694407391,4
CFR,3.5563845038341038,1.0788908661338246,1.8153187252236107,0.030315740460583898,1.49264943321877,1.8660082935950448,4
TSE,3.5516529557910586,1.6703854789979193,2.2366694685990343,0.04399009586760923,2.232797129615787,1.746322507540463,5
UVV,3.549816704043379,1.271857778250126,3.440460930301025,0.04639554464050745,1.1265114150986435,1.6299619510619003,4
CCBG,3.5386645072153398,2.1762047844505727,10.043003126661565,0.016632407668641595,1.479482655282922,1.4848395054425902,5
PLPC,3.5313666789140625,1.1648566134100768,2.9588573752078693,0.011611477970679289,1.3566004803843075,1.6067124995997673,5
COLB,3.5275067258986046,1.1330640329444224,5.967658121257579,0.03657494094538278,1.2900047778618329,1.6523438602248142,5
JLL,3.524662096738753,1.0974306374496585,1.5143439521472002,0.005288936902031493,1.5774322736953168,1.7104101656308908,5
HURC,3.521828655112341,1.3060637088516767,3.872546078697483,0.014869365222017077,0.8966235717704845,1.666595933883557,4
TCBK,3.515925096073458,1.3172611634664833,5.672072872717929,0.021354620835334272,1.2913067716778626,1.5810283682223145,5
PSX,3.51230592384868,1.0718227290731743,1.3534045014246,0.030423735124472644,2.0716357334403854,1.8580245349795943,4
MCS,3.5061775333001375,1.0580818845992968,13.020236986543956,0.02026787729423429,1.5332069806174418,2.1684870829134817,4
TGLS,3.5004949650274475,1.3636550764675284,71.38172455328628,0.014694439875839602,1.9062441105228183,2.438616886299238,4
CMTL,3.4982030919080596,1.16029070098694,22.288910374295103,0.014212906405056652,1.2871675743157125,1.9453246164664801,4
ZEUS,3.4877252221927533,1.0526836212750446,16.89105084963358,0.00460090426873887,0.6195821658364468,1.5007058912365665,4
INT,3.485522991656855,1.1252684082632725,8.200804481226745,0.00744434032560345,1.4993482860770209,1.8680506841854994,4
TPR,3.484512471074585,1.3010727035285024,9.287206251380734,0.04760347511460412,2.3360232253657425,2.2261244425011895,4
PWOD,3.481097348031856,1.3220503579333687,6.85401473798204,0.039555389168844365,1.4480782287041818,1.565774755402421,5
PUB,3.4779911762425044,1.651865124359336,5.714461117827846,0.016871437694176136,1.6451402150366168,1.7887603429022871,4
FIBK,3.4739720769068474,1.0830956224093686,5.822581834171507,0.029856093530567084,1.3172078100799443,1.6238596217510428,5
WNEB,3.4714194556681974,1.001014676924093,30.490944566069203,0.020678689760752024,1.0992189283867186,1.7029512774214173,5
DHIL,3.462056574148048,1.3091515877465136,0.6182319162885113,0.06463608343244368,2.428785264562676,1.620323346949516,5
KMT,3.460445501138382,1.1194147610592737,4.309002211345533,0.02595420314416305,1.8972493806041468,1.7882681290354125,5
HFWA,3.4598560384847685,1.3197046525741507,10.313646195957713,0.030732664836503266,1.2426683596293637,1.5609813475319718,5
HPE,3.45434712635931,1.2867889117457367,13.399215110527548,0.030673840712964997,1.1592847116621827,1.549845311537546,5
HMN,3.45381989609049,1.0177983556878307,22.259528527214446,0.02623295178196912,1.1512480116890036,1.809932021484472,4
CINF,3.444966098833886,1.0631462456346144,4.908712844877071,0.02059306161165593,1.7476496350364963,1.753419825961338,5
EBTC,3.444918215688498,1.2256336505701526,4.441141318116469,0.017122715672101455,1.2543068193540339,1.6956024444435684,4
SNX,3.4433117541574445,1.0618220270350818,2.0083278525142765,0.012841095937611761,1.5747252992648708,1.8002772318873024,4
NBHC,3.4335614365432185,1.1512846898362916,6.978767622528961,0.02128458765111219,1.4414733668439994,1.6351960543611208,5
NFBK,3.4297327231770254,1.3004928810279897,22.842707322934515,0.025652640851285657,1.1315110071523726,1.6265803984571152,5
BXG,3.3972293883990474,1.5317804958870127,16.97291019435042,0.06816339431585819,1.6797409672574348,1.598707519029856,5
MAN,3.3762244196909954,1.3098653665491609,1.2810011849714562,0.02332106377237776,2.0212701421800947,1.6302646627628234,4
FMNB,3.375664383737223,1.08050445749872,10.10521711704635,0.024835899708929618,1.417750245398568,1.558927665428092,5
RJF,3.3733197779571826,1.4659065219848537,1.7263574763268357,0.01761063350335432,1.6480352530010638,1.4878994833277386,5
WSR,3.3677012172263434,1.0645792824006692,43.68151738680724,0.08269861042699575,1.597738657523377,1.8405068470889914,5
EML,3.366635683779558,1.1628050095664964,5.551532255980336,0.01601485411483791,1.6250469512878165,1.613856936502971,5
NNI,3.363041042409806,1.076619788337612,3.0891111404543747,0.011827349461368196,1.0445126075119244,1.5789736685732743,5
DHI,3.361659430900629,1.121158490191538,2.924644195077921,0.012041988051372392,1.8513061701044815,1.5688306902816982,5
BRKL,3.3562359514967373,1.0908691414579614,13.828880898011832,0.027765517409816268,1.3372568749246514,1.5993567092937324,5
NUE,3.350373609308778,1.139922218052247,1.7562619539037834,0.02847998724998185,1.6680526278289372,1.5717098228871145,4
NWBI,3.346969071739734,1.0522153718158787,15.607656940719032,0.043938032391063274,1.2810650633236902,1.5880290434649833,5
ETH,3.33038011815417,1.0822873350133795,16.178962309387156,0.08295262626531884,1.5568036035243744,1.816312610146711,4
GNTY,3.32727047896962,1.0289857189545022,8.079146023626157,0.021466390271206687,1.4364448813424533,1.578139451453733,5
WASH,3.3205845895045565,1.2315313547852667,3.303445882805706,0.037922104277589845,1.790611608526054,1.4868228081338306,5
MLR,3.3195407179854577,1.086075180423773,5.214692153550619,0.01993355481727575,1.596451709204542,1.572869593647276,5
LAD,3.3101689519250965,1.0491409115639094,1.188585306820096,0.0074680174037275145,2.5180622743067387,1.7667968568506696,5
TBNK,3.2984354896212373,1.2065613335457035,6.306863665493215,0.04723811164453824,1.1881881083275248,1.6240886699137305,4
CB,3.294586596560011,1.0321513541368559,1.7642017998937327,0.019828290766078272,1.2341412435730423,1.5679362526537168,4
RBC,3.288559329031024,1.1304281775240057,2.6102139129603534,0.014245512226669697,1.4600229679724386,1.4057787270543205,5
CIX,3.2755588441488026,1.3482744571202046,9.70171366037394,0.018216260431332596,1.1788452171768549,1.330361291815998,5
SAMG,3.2725771852105643,1.6634121469755783,11.822965650264425,0.04761422144483021,1.7205753884002706,1.4128198537528676,5
WEYS,3.271623681610015,1.0522295638306405,5.622828929429872,0.0387405882771507,1.1564429459889332,1.6825142905536314,4
XOM,3.2616428256877574,1.0192757581600604,4.174379739905825,0.05015173535546737,1.5244111661883641,1.5517216054151843,4
CMC,3.2471622223500223,1.1053631375142972,8.808811305084971,0.027585468373149097,1.2621284202896677,1.4728082425862763,5
EMN,3.2419214133653984,1.0323648470166036,1.805149574000878,0.031849464019019794,1.8075548841893252,1.6131279949823967,4
RMAX,3.241218904450156,1.23145471717985,17.911319828136428,0.022136550253176814,1.3676930963112037,1.48153438272767,5
PATK,3.231207554777928,1.2426070889516394,2.3822210608842065,0.005228797213770743,2.2289478794165003,1.7594798912736507,4
ATLO,3.2292310757166014,1.1969330956955535,8.084805445789065,0.034309427115892514,1.3650178900173042,1.5325169774629865,4
XHR,3.220959210462743,1.1095536744215382,24.770052932244727,0.05333880228626182,1.3569282814008572,1.45885743001337,5
WAFD,3.207918313099401,1.2077910839783073,5.2638225466279405,0.022584367829023958,1.3790592940169555,1.5378410269441785,5
WGO,3.204204043479223,1.043303006806188,3.3329361913141486,0.011303073179088966,1.9129747616305923,1.467460871938588,5
SXI,3.1992770932257617,1.161338067556386,4.136562472301045,0.01201497222543404,1.7613397858771995,1.4658403753719789,5
ALGT,3.1899685037971732,1.106586179969516,1.1594034360986807,0.016766185589425206,3.074974777913216,1.880094561852378,4
TSN,3.1884706876069506,1.0238959951497053,1.287764203549317,0.019982168612292347,1.9083908535719358,1.561015550799721,4
STLD,3.180773553614247,1.2852363784628906,1.9507830846475813,0.02670427449775716,1.8402790324630491,1.6279760523794975,4
TILE,3.1748347734472535,1.1886728612488533,14.656423097789327,0.01551857112094556,2.687799007066773,1.879954370106375,5
NWFL,3.1737897896991702,1.0979348880827868,7.013618176216501,0.02778623594704563,1.5819905696073577,1.3810717061888598,5
FNLC,3.169833768270223,1.0643724358738702,5.473601175282993,0.04263726316901521,1.4306747650911966,1.5687367638449314,5
RILY,3.1669616799051674,1.2266635470686256,15.601128635560105,0.05500163884053235,2.0738128705151664,1.844663602747003,4
STZ,3.163669902495856,1.0034971801907326,0.5903388910679871,0.01983080038950508,2.240691526571588,1.3606522848369889,5
PRK,3.155123857134724,1.1351483144782128,2.313151554394588,0.04278602822802285,1.666969753790967,1.2717115955595137,5
DCOM,3.1453803882459055,1.3360850671058888,13.677563509276052,0.028205603006792215,1.1930903252742318,1.5120586589240586,5
WTBA,3.1348233408094153,1.0163051733522361,7.859396687998349,0.034554614232011865,1.8550806345009916,1.4735263384037214,5
MTSC,3.1243514994029042,1.1475594644623186,8.182084504600738,0.01934922754493761,2.318237363627161,1.7614293054028993,4
CAKE,3.1229186897742007,1.0834219448726263,6.7323210787608865,0.03144394421750464,3.3776057382525684,1.85221769482056,5
OSK,3.1178483076769794,1.0991115759414944,1.2095304638183155,0.015939745841363123,1.8219045477344413,1.3004008372560873,5
KEM,3.094123049770918,1.1499670230942205,1.2387459849980902,0.00511657115497048,1.7612111070275172,1.24347725355892,5
FLIC,3.0835867779837205,1.0994433603751184,8.433119214760469,0.029201134016296783,1.518077854220422,1.550770753937524,5
UVE,3.0698376824338958,1.3320656383096627,6.059623510383959,0.02681920416924079,1.9708544019955416,1.3241297179167135,5
MFSF,3.068948497358199,1.1422599840572096,6.460165112998643,0.02032436183530348,1.4881310195227766,1.5513485797901239,4
MPW,3.0567046460130705,1.2244688324344752,9.84418678287292,0.05175463991211597,1.2493743994597644,1.1849712076394892,5
RCII,3.041186435779006,1.0976236958553933,51.664779741000665,0.009779642333501,3.0538082590535622,1.9095439437682324,5
PRIM,3.039273937836091,1.1521282168478852,8.694945832048214,0.011183709207074927,1.7343986783791083,1.3736394600705144,5
NKSH,3.037694025801236,1.0003087966663367,6.634843194527392,0.03175629147663713,1.5480448166291108,1.4556971925462407,4
WIRE,3.032155453866594,1.2777277417986355,5.574300789801385,0.0013810617715167442,1.5548620452421784,1.218819248607161,5
TARO,3.0312033659001987,1.4364726036941364,2.729044571977392,0.12141215128542875,2.161178766368098,1.429715687696936,4
CIZN,3.0236584066874634,1.1572905248866832,14.459792942350033,0.043337705181280405,0.9970352531914894,1.2084936153913033,5
PWR,3.0208739940847282,1.0362785675337671,7.445699260237266,0.0038555956314488635,1.4879336107125116,1.3491870737195304,4
BMRC,3.018721076647723,1.0245966155057065,7.445021066608236,0.017946734981524264,1.8128996437054632,1.335719854151374,5
AGX,3.0105128581785534,1.2948685765058772,2.4852841544825566,0.026029782149948996,1.5159895886133696,1.2293987036990142,4
AROW,3.008948921992565,1.1894386259695777,5.810116070103131,0.02875966520315036,1.7523285873369392,1.3646447038996379,5
GEO,2.994755678342607,1.023315101474126,8.027317420310077,0.14273219819296148,1.6344280970677045,1.390821961404706,5
FOXA,2.989606878020597,1.233112330734066,3.894810867293626,0.008593174003088972,2.199440032170503,1.3618927024466758,5
CZNC,2.9874565119358625,1.1508266844250337,10.483482974369467,0.04148583999199236,1.3845369692209513,1.405741396092086,4
ALB,2.975757596402725,1.105153056481428,1.974131234579454,0.02208760726008755,1.7524122220102996,1.1821538056513006,5
BRKS,2.961903626195652,1.1426123123138627,3.4039528532265,0.011984593623438003,2.116865193853308,1.5915754558486062,4
KMI,2.95785506190445,1.0064189930022567,28.219831484429758,0.04924683982368584,1.3016892893130223,1.4147962526975506,4
OCSI,2.9546613088192615,1.1070322289151442,49.0234708940224,0.0752704380618375,0.8432395375656979,1.3761456975027162,4
ANDE,2.9481797200691355,1.0930263408163827,32.76919085297036,0.028946768465899796,0.7848031552675097,1.0904939514020013,4
MIC,2.9448924672189696,1.176226582496181,14.670449182485019,0.09488300952788821,1.2939034185724483,1.5485394801269008,4
SCS,2.944119767440517,1.2535711513081282,22.40750867410161,0.03293397685197279,2.297471169686985,1.5114067824833681,5
CRMT,2.943029895232297,1.0050344581175523,2.402834071616982,6.53349324010344e-05,2.3510230533005645,1.5754281266674766,5
APOG,2.916005607204697,1.0345328069143382,7.25042499870445,0.01885951575849575,1.908486189270164,1.4582046546101834,4
UHS,2.913381373807264,1.007826378959227,1.7338572362670197,0.004270749262416471,2.2548085183694715,1.2872406808075143,5
SAFT,2.9113714937014086,1.0367419285649542,2.69158592669227,0.03589594056492278,1.8149460303857219,1.1236620793401524,5
LKFN,2.895723422421394,1.1092643407537743,4.402192701804819,0.024613219514389526,2.0136591003175526,1.1977931716630676,5
EPD,2.893891752145139,1.011089834150818,6.491063687384824,0.0018691899346198898,2.294300436116944,1.6758642289733348,4
KRO,2.893559140553435,1.4008057138403096,10.168660950407437,0.05319108226632278,1.9212498468324959,1.2970340415665433,5
GTLS,2.8929020847494944,1.128116832215505,15.153673261412616,0.0002192144657872257,1.4863938579341807,1.2641031054274205,5
ECOL,2.891683543846974,1.0599662272531258,18.33489978011391,0.012402542959961868,1.266772993335838,1.273124605873423,4
GFF,2.8912070871145583,1.140631800659081,6.082133948072461,0.019641316471444098,1.4573906727812747,1.2888750173185672,4
TGNA,2.877528684915046,1.0127139458984589,6.131381480674492,0.018489782705404363,2.061639347148506,1.3891573895352538,5
PDCO,2.868607334779913,1.0703180035880222,11.02627377499458,0.049785211557869,1.3524660875310286,1.235364489856746,4
NFG,2.8673105078978054,1.006650230192376,2.921921707157787,0.03651955998370495,1.8871617187737404,1.2535839692528477,5
PLAB,2.861776705491291,1.308839673957539,37.76758112867583,0.06316333329944994,0.9264029889906636,1.1197356784651396,4
JOUT,2.858208791956141,1.29460653607045,2.074784297204364,0.011249272501834561,1.5221440588659432,1.1948844942410137,4
ODC,2.857346865678408,1.0929418128644528,8.832008129749571,0.037073873257260595,1.3245203842238058,1.1825994813313705,4
MDP,2.8573367743581977,1.0847481567275912,23.083794190629742,0.06903518321187148,2.4063010465832138,1.9060131825829962,4
FUL,2.8549887445715485,1.0832648458434773,5.995624997838764,0.01226969996512898,2.157445308083547,1.4371338374976619,4
EME,2.8543698118770324,1.1121659816592926,2.9953051511527087,0.003653866910190267,2.3880815114620635,1.2193854926054124,5
SFBS,2.8425021411589833,1.4256950314536017,5.100882466802932,0.012351027781106205,2.3123907799757775,1.147370829541388,5
CHCO,2.8395269659423628,1.1331329714285743,3.3759685013949525,0.027463146909038925,1.9671522820498402,1.0938741387374848,5
NXST,2.8344002768935646,1.0903125688158075,2.4698206031745666,0.017195418608818364,2.3709479462681955,1.3156949695231412,5
NPK,2.832035779698419,1.1545829566321952,2.5402888444165534,0.06904123206946938,1.656694260470653,1.1484498631722067,4
FMAO,2.8320013371707526,1.009129861785762,11.45534960208424,0.022209510479290446,1.240731796072232,1.2358622136718458,4
STOR,2.8272782473443665,1.0266562090800562,34.168944749344966,0.033400165071457225,2.0502748180836203,1.4365307413418038,5
SBSI,2.825868418338497,1.118802470836396,7.219757742144152,0.03595871806227187,1.469704541499913,1.2522799833303748,5
WMK,2.825442097624981,1.0581261322445994,6.756683792108257,0.03113224762488481,1.0119197584781983,1.106167045198983,4
ABM,2.8128655516274437,1.0374331961422691,12.75163159364737,0.0199948692411004,1.5470894941634241,1.351360101306118,4
GABC,2.8110217473413956,1.0625685308541242,8.095700905643795,0.02032342454015457,1.5054037783625527,1.2801545303502573,5
BBSI,2.798728844608597,1.1608967069133456,2.6319636412883924,0.012641692690615795,3.7793010436614884,1.6116229691976747,5
HI,2.7960121857213247,1.3797179238280135,11.39794476752939,0.03121493141913404,2.234572337886222,1.3745366980319103,4
BOH,2.7778491129447564,1.2598954162065432,2.956986725723156,0.02903674015488915,2.8228784360351624,1.1976184817447058,5
HCI,2.7748170688364424,1.5701284225352574,5.59122747100367,0.037448138989809684,1.8727044404801043,1.1189952599528425,5
AGR,2.7595237299891453,1.0139585790859462,11.059514184602287,0.03661791277867762,0.9767950471470762,1.2149115405533064,4
EVR,2.7557708766707547,1.321646634596598,1.0899653955397588,0.03165626557297746,3.516022747655556,1.3222897508780476,5
STFC,2.749904009413407,1.066245413779046,53.82706414473684,0.01254055861702143,1.4454609855193248,1.1829983328679374,5
KNX,2.743235882795519,1.029748325205349,8.298633330048453,0.006605236810966092,1.106830390304639,1.17348739194052,4
AYI,2.7321684505380395,1.1434949773645233,1.7870692353003916,0.00400037772797393,2.7096299963520765,1.178598244307211,5
WBA,2.7315343195065065,1.025743487910438,2.295071195054297,0.03297507973075235,2.1191521350799594,1.1574973030605475,5
MEI,2.7246093288120345,1.0867509779902784,7.49311507470811,0.01552983418424812,1.5218104420472667,1.2519229201316282,4
EBF,2.719420688790965,1.1932461558455845,10.794103686933415,0.04392293580238086,1.7804909044122479,1.0788136475496248,5
SWM,2.7179508991856953,1.122613896083785,5.008284222985014,0.041063171277739244,2.216476633762757,1.2864940355421273,4
AMP,2.7143990176844577,1.0569149301115843,0.73606327299866,0.023120012682978384,3.8050787222901032,1.2351492939591342,5
ELY,2.7124603075769773,1.1174753265304929,22.23698132083711,0.001924266830131503,2.557240044673051,1.3174171907233572,5
ILPT,2.706074978007431,1.0274707081429404,23.252268313868,0.061561592603708866,1.4019941347206462,1.0485447308709146,5
UHAL,2.7011277720190447,1.1273572262016145,0.49900126216322865,0.005304771983106,2.0224058448879574,1.0493119611318518,5
GBCI,2.70109660105509,1.113780166114434,8.778895698394289,0.03267649970180749,1.942690981586988,1.0493087499017377,5
AZZ,2.695695894672649,1.0351619577644906,12.891165391849276,0.015472192127216317,1.8967999496461982,1.2249024672170534,4
LZB,2.6730661391568487,1.151780533712497,13.136673405159758,0.015111599820357868,2.2792790121141437,1.2127215960458655,5
AVA,2.6724834036599274,1.0037780621954784,7.621680454281647,0.033219128706394506,1.5953102536812556,1.121357279653554,4
WOR,2.64891814324573,1.0635959956122392,4.262674370068049,0.023491503351177372,2.6800540393577834,1.199664527821438,5
OKE,2.646443494189448,1.0026274600186789,8.22556218321309,0.04976823661495741,4.704232204847099,1.685457464261662,5
BCC,2.6454277655851586,1.3305441666649864,34.875196182611,0.0364465676052823,2.11078790298433,1.316345543709524,4
PCSB,2.639667013111005,1.2781127056288675,97.25281508918259,0.00673936398946915,1.1514743906123917,1.0652571809946065,4
RECN,2.632720571041628,1.1295068504295012,26.91003912423816,0.032022157002031676,1.7868104364084478,1.371377748565532,4
TG,2.6299715394448606,1.0619129321984309,19.819652720335622,0.021436299677201506,1.8975732746470464,1.2610772347330992,4
ENS,2.6296213892837192,1.1578976454951637,6.997448103506785,0.009390036214014862,2.4702008371448825,1.1527196563147524,5
PEG,2.629331780564854,1.0067759015751896,6.117375267710371,0.03214942239332483,1.958348465769766,1.1116732218830756,5
SBGI,2.628562534706646,2.1046237370216554,17.90135836672678,0.02339572133599889,2.0773825898801594,1.0576616452015375,4
VVI,2.6277198175924052,1.1606172901809542,23.404826010277528,0.006430331308719078,2.692465165626377,1.2557698367345644,5
LUV,2.6003034259409055,1.1475428441720577,2.8957163206631984,0.012190582054414563,3.1036777868185514,1.308583165455167,4
KFY,2.5989220711580385,1.4695482980755807,10.227728331387084,0.009238270876238632,2.0467623660386116,1.2869900246123493,4
TMP,2.597089486135741,1.1361927642017855,2.8522381677133484,0.023806337353708976,1.9450491818989724,1.0935477488611223,5
WAB,2.590950977364823,1.0738894930168192,23.40808135831937,0.006175781487698138,1.32868929844825,1.0879413746450028,4
TEL,2.589670075965822,1.0461175674600016,2.1540341405453862,0.02017062758519104,2.8517350993377484,1.0479922847297243,5
RUTH,2.5852268076628357,1.031270976958369,11.17131610065088,0.022969130072308913,7.19838745913219,1.7014946798055293,5
SVM,2.5762597891085477,1.2111740293320645,37.95989340268507,0.009918561439424689,1.2210676543693122,1.029729291747649,4
CNXN,2.5746893176494132,1.0877997277097051,6.417873107665204,0.0065391546974294746,2.1638972597235617,1.0307379394878773,5
THO,2.572672473545636,1.2084643062853853,2.9373294561717356,0.02693453496227535,1.498654738189189,1.227290649056791,4
BYD,2.5690478702632578,1.1684946717824198,20.767495227798825,0.00872190459232425,2.6233040793777,1.4338324789086063,4
CMCO,2.5673660506064797,1.1402135321156106,21.602572968607163,0.005335358230998899,2.022267794479531,1.2884482982909766,4
GNL,2.5665944599077926,1.2677775671390428,3918.2784024371285,0.0875663684720504,1.0142855125760546,1.1554459500997307,5
MSM,2.5633538142279892,1.0107314739645918,2.1957552680786083,0.03142918225949412,2.556466064725576,1.035295829475793,5
PXD,2.5607735490205026,1.0557539193414853,4.782148294218847,0.005998414907052908,1.7470302830266522,1.268620113681481,4
CVBF,2.558738838367302,1.0687275049009812,13.10158889290528,0.03219773194748602,1.485107968615384,1.132686423585699,4
KNL,2.5581895171039966,1.018053200615831,13.299572450560653,0.024364955658454906,3.148259494855005,1.7329899343549195,4
BHE,2.551211469411567,1.4894230722652617,93.4424331819845,0.017875603607710865,1.283685614958929,1.0412936332189433,4
MGP,2.5492820406854886,1.0950903988870535,43.3365969294973,0.1893133921011795,1.121046939737938,1.066212478074477,5
OGE,2.546896310575046,1.0,9.106276204248529,0.03563518526723292,2.0283116318395944,1.0921149405552606,5
HASI,2.5442606167012,1.0051866375686833,35.52252783786921,0.04582572103753811,2.0060760794627583,1.1507630358482253,5
LOB,2.531237045453282,1.0312178824347389,31.64898303524856,0.006611938774142253,1.3712664452108054,1.0901164509427197,4
WWW,2.52818634871707,1.1639962042960468,9.040947269555883,0.01229998791965472,3.5629450893439416,1.3615163680554925,5
MATX,2.516238122282622,1.0174548089233593,7.537240340348114,0.023433779415062625,1.970276777957056,1.0198917084310957,5
VAC,2.5117328352316135,1.1288599041408032,30.96739546772068,0.015128751276605124,1.7734494865849617,1.3934575940085732,4
ARMK,2.5053081958029986,1.0530175095375112,9.583430385431122,0.010965650255041088,2.978563628767906,1.2702712118398818,5
CRAI,2.5008314224796857,1.0968036155219703,6.798104242690584,0.016214145945960153,2.0393819500280657,1.1910427941386261,4
CAE,2.493668552320325,1.1432655046503668,12.840172179768768,0.017708838529236152,2.4197875979492944,1.3361546318308521,4
OHI,2.487579623741174,1.0044243684240217,19.71423248001048,0.06357550897484544,2.1456880206837114,1.075795884035641,5
SRE,2.4809989694110017,1.0036923528299009,5.954928328727609,0.024405275245319075,2.0416440684429724,1.0532330864645845,4
IHC,2.4661668232631837,1.061588119770236,26.05586214338618,0.008474243209257302,1.342811217897123,1.0505738691684248,4
CI,2.463505559370935,1.0709956748674039,2.067767435657872,0.00020261101338850252,1.632923548899378,1.1090770040100522,4
CPSI,2.4514888729335835,1.0254998660017913,13.792025857857173,0.015858421416913,1.959669319272893,1.0099134186205592,5
KBR,2.451307620560528,1.2581917871803427,10.251873964976566,0.011145921925239942,2.2393217580032556,1.0569666225928935,4
STAY,2.435916242233893,1.2012372389367914,64.17281691115092,0.024836991301396678,2.299571526945344,1.058003395831592,5
XPO,2.431440979790743,1.0769827656620108,4.235905394247192,0.001025388622287847,2.844301859278162,1.1465631133102776,4
CSV,2.4173689768395006,1.0025296902966592,19.00582274595257,0.012400502222637257,1.921290865034493,1.2028829804048942,4
LCII,2.4163669590575085,1.023126835397007,3.019691090450218,0.024272361109987973,3.283541400223812,1.0666312166749592,5
